Date_Year_regrowth,Percent_Hard_Coral_Cover,Date_Year_bleaching,Percent_Bleaching
1998,36.8,2005,5.5
1995,10.88,2005,5.5
2012,36.5,2005,5.5
1997,38.94,2005,5.5
1999,65.51,2005,5.5
2006,42.9,2005,5.5
2000,8.2,2005,5.5
1994,52.22,2005,5.5
1993,54.93,2005,5.5
1993,20.7,2005,5.5
2002,45.28,2004,5.5
2003,58.47,2004,5.5
2014,25.83,2006,5.5
1996,50.68,2006,5.5
2010,39.6,2005,5.5
2004,17.86,2005,5.5
2004,12.4,2005,5.5
2008,62.72,2005,5.5
2016,58.36,2005,5.5
1997,37.2,2005,5.5
2001,3.9,2005,5.5
1995,38.1,2005,5.5
1998,7.26,2005,5.5
2018,55.43,2006,5.5
1997,44.3,2006,5.5
2000,27.57,2005,5.5
1999,24.6,2005,5.5
2006,37.85,2005,5.5
1994,46.59,2005,5.5
1993,27.13,2006,5.5
2012,51.33,2006,5.5
2003,20.33,2005,5.5
2002,10.16,2005,5.5
2010,13.96,2005,5.5
2014,51.29,2005,5.5
2004,51.03,2005,5.5
2008,12.7,2005,5.5
2016,29.3,2005,5.5
1997,43.1,2005,5.5
2001,43.53,2005,5.5
1995,8.2,2005,5.5
1998,31.4,2005,5.5
2018,12.64,2005,5.5
1997,63,2005,5.5
2000,59.88,2005,5.5
1999,24.67,2005,5.5
2006,16.8,2005,5.5
1994,45.24,2005,5.5
1993,57.82,2005,5.5
2012,22.9,2005,5.5
2003,57.71,2005,5.5
2010,15.62,2005,5.5
2014,33.58,2005,5.5
2002,6.83,2005,5.5
2004,8.35,2005,5.5
2008,64.44,2006,5.5
2016,18.1,2005,5.5
1997,36.4,2006,5.5
2001,50.49,2005,5.5
1995,62.35,2005,5.5
1998,9.6,2004,5.5
2018,31.1,2004,5.5
1997,17.6,2005,5.5
2000,65.92,2005,5.5
1999,59.19,2005,5.5
2006,28.15,2005,5.5
1994,24.3,2005,5.5
2012,46.68,2005,5.5
1993,57.66,2005,5.5
2003,22.9,2004,5.5
2002,63.95,2004,5.5
2010,22.73,2004,5.5
2014,14.3,2004,5.5
2019,15.06,2005,5.5
2019,57.58,2005,5.5
2019,61.6,2005,5.5
2019,23.4,2005,5.5
2019,35.75,2004,5.5
2019,44.3,2004,5.5
2019,51.4,2005,5.5
2019,31.83,2005,5.5
2019,33.9,2006,5.5
2019,7.7,2005,5.5
2019,42.8,2006,5.5
2019,54.65,2005,5.5
2019,34.45,2005,5.5
2019,58.49,2004,5.5
2019,10.68,2004,5.5
2019,47.53,2004,5.5
2019,58.31,2005,5.5
2019,56.48,2006,5.5
2019,26.75,2006,5.5
2019,25.81,2005,5.5
2019,17.49,2005,5.5
2019,24.3,2005,5.5
2019,55.87,2005,5.5
2019,58.81,2004,5.5
2019,39.5,2004,5.5
2019,21.6,2005,5.5
2019,41.74,2005,5.5
2019,40.03,2005,5.5
2019,8.8,2005,5.5
2019,50.8,2005,5.5
2019,57.83,2005,5.5
2019,33,2004,5.5
2019,63.99,2005,5.5
2019,11.8,2005,5.5
2019,62.71,2004,5.5
2019,62.42,2005,5.5
2019,64.67,2006,5.5
2019,30.29,2006,5.5
2019,23,2005,5.5
2019,14.37,2005,5.5
2019,32.3,2006,5.5
2019,54.69,2005,5.5
2019,42,2004,5.5
2019,26.65,2006,5.5
2019,57.6,2006,5.5
2019,43.41,2006,5.5
2019,34.33,2005,5.5
2019,9,2005,5.5
2019,51.5,2006,5.5
2019,61.46,2005,5.5
2019,30.87,2006,5.5
,,2006,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2006,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2006,5.5
,,2006,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2006,5.5
,,2006,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2006,5.5
,,2006,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2004,5.5
,,2004,5.5
,,2004,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2006,5.5
,,2005,5.5
,,2005,5.5
,,2006,5.5
,,2005,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2005,5.5
,,2005,5.5
,,2004,5.5
,,2006,5.5
,,2006,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2006,5.5
,,2006,5.5
,,2005,5.5
,,2006,5.5
,,2005,5.5
,,2006,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2006,5.5
,,2005,5.5
,,2005,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2005,5.5
,,2005,5.5
,,2006,5.5
,,2005,5.5
,,2006,5.5
,,2005,5.5
,,2006,5.5
,,2005,5.5
,,2006,5.5
,,2005,5.5
,,2006,5.5
,,2005,5.5
,,2005,5.5
,,2006,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2006,5.5
,,2005,5.5
,,2006,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2006,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2006,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2004,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2006,5.5
,,2005,5.5
,,2006,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,1997,5.5
,,2005,5.5
,,1997,5.5
,,1998,5.5
,,1998,5.5
,,2005,5.5
,,2005,5.5
,,2008,5.5
,,1992,5.5
,,1998,5.5
,,1999,5.5
,,1999,5.5
,,1999,5.5
,,1999,5.5
,,1999,5.5
,,1999,5.5
,,1999,5.5
,,1999,5.5
,,1999,5.5
,,1999,5.5
,,1999,5.5
,,1999,5.5
,,1999,5.5
,,1999,5.5
,,1999,5.5
,,1999,5.5
,,2002,5.5
,,1998,5.5
,,2002,5.5
,,2002,5.5
,,2002,5.5
,,2006,5.5
,,1998,5.5
,,1998,5.5
,,1996,5.5
,,1999,5.5
,,1998,5.5
,,1998,5.5
,,1999,5.5
,,2008,5.5
,,1998,5.5
,,1998,5.5
,,2002,5.5
,,1998,5.5
,,2000,5.5
,,2000,5.5
,,2000,5.5
,,2005,5.5
,,2002,5.5
,,1998,5.5
,,2004,5.5
,,2003,5.5
,,2003,5.5
,,2003,5.5
,,2003,5.5
,,2003,5.5
,,2003,5.5
,,2010,5.5
,,1998,5.5
,,2002,5.5
,,2002,5.5
,,2002,5.5
,,2000,5.5
,,2000,5.5
,,2009,5.5
,,2009,5.5
,,2009,5.5
,,2005,5.5
,,2005,5.5
,,1998,5.5
,,1996,5.5
,,1996,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2010,5.5
,,2006,5.5
,,2006,5.5
,,2010,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2005,5.5
,,2006,5.5
,,2005,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2005,5.5
,,2005,5.5
,,2006,5.5
,,1999,5.5
,,2002,5.5
,,1998,5.5
,,2001,5.5
,,2003,5.5
,,1987,5.5
,,1987,5.5
,,1998,5.5
,,2001,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2006,5.5
,,2005,5.5
,,2005,5.5
,,2006,5.5
,,2005,5.5
,,2006,5.5
,,2005,5.5
,,2005,5.5
,,2006,5.5
,,2005,5.5
,,2005,5.5
,,2006,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,1998,5.5
,,1998,5.5
,,1998,5.5
,,2000,5.5
,,2001,5.5
,,2001,5.5
,,2003,5.5
,,2005,5.5
,,2002,5.5
,,2002,5.5
,,2003,5.5
,,2003,5.5
,,1987,5.5
,,2006,5.5
,,2006,5.5
,,2005,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2005,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2006,5.5
,,2005,5.5
,,1998,5.5
,,1998,5.5
,,1999,5.5
,,1999,5.5
,,1999,5.5
,,1999,5.5
,,1993,5.5
,,2004,5.5
,,2004,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2005,5.5
,,2004,5.5
,,2004,5.5
,,2010,5.5
,,2003,5.5
,,2005,5.5
,,2005,5.5
,,2006,5.5
,,2006,5.5
,,2005,5.5
,,2005,5.5
,,1987,5.5
,,1987,5.5
,,1987,5.5
,,2005,5.5
,,1987,5.5
,,2010,5.5
,,2010,5.5
,,2010,5.5
,,2010,5.5
,,2008,
,,2008,
,,2008,
,,2008,
,,2007,
,,2007,
,,1994,
,,2007,
,,2007,
,,2007,
,,2007,
,,2007,
,,2007,
,,2007,
,,2007,
,,2007,
,,2007,
,,2007,
,,2007,
,,2007,
,,2007,
,,2007,
,,2010,
,,1998,
,,1987,
,,1987,
,,1998,
,,1998,
,,1998,
,,1998,
,,2005,
,,1983,
,,1987,
,,1987,
,,1987,
,,2005,
,,2005,
,,2005,
,,2005,
,,1987,
,,2007,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2007,
,,2005,
,,1995,
,,2005,
,,2005,
,,1991,
,,2003,
,,1987,
,,2005,
,,1999,
,,1999,
,,1999,
,,1999,
,,1999,
,,1999,
,,1999,
,,1999,
,,1999,
,,1999,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,1987,
,,1987,
,,2010,
,,2010,
,,2005,
,,2005,
,,1987,
,,1987,
,,2010,
,,1987,
,,2010,
,,2001,
,,2007,
,,2010,
,,1999,
,,1999,
,,1987,
,,1983,
,,1984,
,,1983,
,,1983,
,,1983,
,,1983,
,,1998,
,,1994,
,,1994,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,1998,
,,1998,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2001,
,,2004,
,,2004,
,,2004,
,,2003,
,,2003,
,,2003,
,,2003,
,,2003,
,,2003,
,,2003,
,,2003,
,,2003,
,,2004,
,,2004,
,,2004,
,,2004,
,,2004,
,,2004,
,,2004,
,,1987,
,,2009,
,,1997,
,,1987,
,,2009,
,,2008,
,,2008,
,,2008,
,,2008,
,,2007,
,,1999,
,,1999,
,,1999,
,,1999,
,,1999,
,,2007,
,,2008,
,,2007,
,,1991,
,,2009,
,,1995,
,,1995,
,,1995,
,,1995,
,,1995,
,,1995,
,,1995,
,,1995,
,,2010,
,,2006,
,,2006,
,,2007,
,,2007,
,,2007,
,,2007,
,,2006,
,,2006,
,,2002,
,,2010,
,,2010,
,,1999,
,,1998,
,,2010,
,,2010,
,,2010,
,,2010,
,,2010,
,,2010,
,,2010,
,,2010,
,,2010,
,,2010,
,,2010,
,,2010,
,,2010,
,,2010,
,,2010,
,,2010,
,,2010,
,,2010,
,,2010,
,,2010,
,,1998,
,,2010,
,,1983,
,,1983,
,,2010,
,,2010,
,,2010,
,,2009,
,,2008,
,,1987,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,2000,
,,1983,
,,2001,
,,2009,
,,2009,
,,2001,
,,2004,
,,2009,
,,2009,
,,2010,
,,2010,
,,2010,
,,2010,
,,2010,
,,2009,
,,2010,
,,2010,
,,2010,
,,2002,
,,2010,
,,2010,
,,2009,
,,2010,
,,2008,
,,1987,
,,1987,
,,2005,
,,1993,
,,2002,
,,2002,
,,2006,
,,2006,
,,2006,
,,2006,
,,2006,
,,2006,
,,2006,
,,2006,
,,2006,
,,2006,
,,2006,
,,2006,
,,2010,
,,2009,
,,2009,
,,1989,
,,1987,
,,1986,
,,2010,
,,2003,
,,2009,
,,1999,
,,2010,
,,1987,
,,1983,
,,2003,
,,2003,
,,2003,
,,2003,
,,2003,
,,1990,
,,1985,
,,2002,
,,2002,
,,2002,
,,2002,
,,2002,
,,2002,
,,2002,
,,2002,
,,2002,
,,2002,
,,2002,
,,2002,
,,2002,
,,2002,
,,2002,
,,2002,
,,2002,
,,2002,
,,2005,
,,2006,
,,2000,
,,1998,
,,2000,
,,2010,
,,2007,
,,1987,
,,2003,
,,1993,
,,2008,
,,2008,
,,2010,
,,1994,
,,2010,
,,2010,
,,2005,
,,2005,
,,1987,
,,1999,
,,1999,
,,1999,
,,1999,
,,1999,
,,1999,
,,1999,
,,1999,
,,1999,
,,1999,
,,1999,
,,1999,
,,1999,
,,1999,
,,1999,
,,1999,
,,1999,
,,1999,
,,1999,
,,1999,
,,1999,
,,1987,
,,2002,
,,2009,
,,2006,
,,2006,
,,2006,
,,2006,
,,2006,
,,2006,
,,2006,
,,2006,
,,2006,
,,1998,
,,1987,
,,2010,
,,2003,
,,2003,
,,2003,
,,2003,
,,2003,
,,2003,
,,2009,
,,2003,
,,2003,
,,2003,
,,2003,
,,2003,
,,2003,
,,2003,
,,2003,
,,2003,
,,2003,
,,2003,
,,2005,
,,2003,
,,2003,
,,2003,
,,2008,
,,2005,
,,1987,
,,1987,
,,2005,
,,2009,
,,1996,
,,2006,
,,2006,
,,1987,
,,1987,
,,1987,
,,1987,
,,1987,
,,1987,
,,2003,
,,2003,
,,2003,
,,2003,
,,2003,
,,2003,
,,2004,
,,2004,
,,2005,
,,2010,
,,1987,
,,2003,
,,2003,
,,2004,
,,2004,
,,2007,
,,1986,
,,1986,
,,1998,
,,1999,
,,1999,
,,1999,
,,2010,0
,,2008,0
,,2008,0
,,2009,0
,,2008,0
,,2008,0
,,2009,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2009,0
,,2008,0
,,2009,0
,,2009,0
,,2010,0
,,2010,0
,,2010,0
,,2010,0
,,2007,0
,,2006,0
,,2006,0
,,2005,0
,,2005,0
,,2004,0
,,2004,0
,,2005,0
,,2005,0
,,2008,0
,,2008,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2006,0
,,2006,0
,,2005,0
,,2005,0
,,2006,0
,,2006,0
,,2005,0
,,2005,0
,,2006,0
,,2006,0
,,2004,0
,,2004,0
,,2003,0
,,2003,0
,,2007,0
,,2007,0
,,2009,0
,,2009,0
,,2008,0
,,2008,0
,,2017,0
,,2017,0
,,2009,0
,,2009,0
,,2009,0
,,2009,0
,,2007,0
,,2007,0
,,2007,0
,,2007,0
,,2017,0
,,2017,0
,,2009,0
,,2009,0
,,2009,0
,,2009,0
,,2006,0
,,2006,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2005,0
,,2005,0
,,2003,0
,,2003,0
,,2010,0
,,2010,0
,,2009,0
,,2009,0
,,2005,0
,,2005,0
,,2007,0
,,2007,0
,,2010,0
,,2010,0
,,2010,0
,,2010,0
,,2008,0
,,2008,0
,,2010,0
,,2010,0
,,2005,0
,,2005,0
,,2003,0
,,2008,0
,,2008,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2009,0
,,2009,0
,,2004,0
,,2004,0
,,2008,0
,,2008,0
,,2009,0
,,2009,0
,,2004,0
,,2004,0
,,2010,0
,,2010,0
,,2008,0
,,2008,0
,,2004,0
,,2004,0
,,2010,0
,,2010,0
,,2010,0
,,2010,0
,,2006,0
,,2006,0
,,2004,0
,,2004,0
,,2008,0
,,2008,0
,,2007,0
,,2007,0
,,2007,0
,,2007,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2007,0
,,2007,0
,,2003,0
,,2003,0
,,2007,0
,,2007,0
,,2004,0
,,2004,0
,,2007,0
,,2007,0
,,2007,0
,,2007,0
,,2004,0
,,2004,0
,,2003,0
,,2003,0
,,2016,0
,,2016,0
,,2008,0
,,2008,0
,,2009,0
,,2009,0
,,2009,0
,,2009,0
,,2011,0
,,2011,0
,,2013,0
,,2013,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2015,0
,,2015,0
,,2012,0
,,2012,0
,,2010,0
,,2010,0
,,2009,0
,,2009,0
,,2008,0
,,2008,0
,,2007,0
,,2007,0
,,2015,0
,,2015,0
,,2015,0
,,2015,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2007,0
,,2007,0
,,2013,0
,,2013,0
,,2014,0
,,2014,0
,,2015,0
,,2015,0
,,2017,0
,,2017,0
,,2016,0
,,2016,0
,,2009,0
,,2009,0
,,2013,0
,,2013,0
,,2011,0
,,2011,0
,,2012,0
,,2012,0
,,2013,0
,,2013,0
,,2008,0
,,2008,0
,,2010,0
,,2012,0
,,2012,0
,,2017,0
,,2017,0
,,2015,0
,,2015,0
,,2015,0
,,2015,0
,,2017,0
,,2017,0
,,2017,0
,,2017,0
,,2015,0
,,2015,0
,,2007,0
,,2007,0
,,2010,0
,,2010,0
,,2012,0
,,2012,0
,,2011,0
,,2011,0
,,2012,0
,,2012,0
,,2012,0
,,2012,0
,,2011,0
,,2011,0
,,2008,0
,,2008,0
,,2007,0
,,2007,0
,,2005,0
,,2005,0
,,2007,0
,,2007,0
,,2012,0
,,2012,0
,,2009,0
,,2009,0
,,2011,0
,,2011,0
,,2009,0
,,2009,0
,,2010,0
,,2010,0
,,2011,0
,,2011,0
,,2009,0
,,2009,0
,,2009,0
,,2009,0
,,2009,0
,,2009,0
,,2010,0
,,2010,0
,,2009,0
,,2009,0
,,2010,0
,,2010,0
,,2009,0
,,2009,0
,,2011,0
,,2011,0
,,2009,0
,,2009,0
,,2011,0
,,2011,0
,,2009,0
,,2009,0
,,2012,0
,,2012,0
,,2014,0
,,2014,0
,,2009,0
,,2009,0
,,2014,0
,,2014,0
,,2012,0
,,2012,0
,,2014,0
,,2014,0
,,2007,0
,,2007,0
,,2013,0
,,2013,0
,,2009,0
,,2009,0
,,2010,0
,,2010,0
,,2013,0
,,2013,0
,,2010,0
,,2011,0
,,2011,0
,,2003,0
,,2003,0
,,2013,0
,,2013,0
,,2006,0
,,2006,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2007,0
,,2007,0
,,2008,0
,,2008,0
,,2007,0
,,2007,0
,,2005,0
,,2005,0
,,2005,0
,,2005,0
,,2006,0
,,2006,0
,,2005,0
,,2008,0
,,2008,0
,,2006,0
,,2006,0
,,2007,0
,,2007,0
,,2006,0
,,2006,0
,,2006,0
,,2006,0
,,2005,0
,,2005,0
,,2005,0
,,2005,0
,,2005,0
,,2005,0
,,2005,0
,,2005,0
,,2005,0
,,2005,0
,,2005,0
,,2005,0
,,2006,0
,,2006,0
,,2006,0
,,2006,0
,,2006,0
,,2006,0
,,2006,0
,,2005,0
,,2005,0
,,2006,0
,,2006,0
,,2005,0
,,2005,0
,,2006,0
,,2006,0
,,2006,0
,,2006,0
,,2006,0
,,2006,0
,,2008,0
,,2008,0
,,2003,0
,,2003,0
,,2008,0
,,2008,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2009,0
,,2009,0
,,2009,0
,,2009,0
,,2010,0
,,2010,0
,,2011,0
,,2011,0
,,2007,0
,,2007,0
,,2008,0
,,2008,0
,,2007,0
,,2007,0
,,2007,0
,,2007,0
,,2006,0
,,2006,0
,,2005,0
,,2005,0
,,2003,0
,,2003,0
,,2007,0
,,2007,0
,,2004,0
,,2004,0
,,2006,0
,,2006,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2003,0
,,2003,0
,,2010,0
,,2010,0
,,2009,0
,,2009,0
,,2007,0
,,2007,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2008,0
,,2008,0
,,2007,0
,,2007,0
,,2007,0
,,2007,0
,,2008,0
,,2008,0
,,2007,0
,,2007,0
,,2007,0
,,2007,0
,,2004,0
,,2004,0
,,2007,0
,,2007,0
,,2003,0
,,2003,0
,,2008,0
,,2008,0
,,2007,0
,,2007,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2003,0
,,2003,0
,,2007,0
,,2007,0
,,2003,0
,,2003,0
,,2007,0
,,2007,0
,,2006,0
,,2006,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2005,0
,,2005,0
,,2012,0
,,2012,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2011,0
,,2011,0
,,2011,0
,,2011,0
,,2012,0
,,2012,0
,,2011,0
,,2011,0
,,2011,0
,,2011,0
,,2017,0
,,2017,0
,,2011,0
,,2011,0
,,2004,0
,,2004,0
,,2010,0
,,2010,0
,,2004,0
,,2004,0
,,2013,0
,,2013,0
,,2004,0
,,2004,0
,,2018,0
,,2018,0
,,2004,0
,,2004,0
,,2008,0
,,2008,0
,,2006,0
,,2006,0
,,2011,0
,,2011,0
,,2012,0
,,2012,0
,,2012,0
,,2012,0
,,2013,0
,,2013,0
,,2008,0
,,2008,0
,,2010,0
,,2010,0
,,2009,0
,,2009,0
,,2015,0
,,2015,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2003,0
,,2003,0
,,2004,0
,,2004,0
,,2003,0
,,2003,0
,,2005,0
,,2005,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2004,0
,,2007,0
,,2007,0
,,2006,0
,,2006,0
,,2006,0
,,2006,0
,,2007,0
,,2007,0
,,2007,0
,,2007,0
,,2007,0
,,2007,0
,,2006,0
,,2006,0
,,2019,0
,,2019,0
,,2018,0
,,2018,0
,,2006,0
,,2006,0
,,2007,0
,,2007,0
,,2007,0
,,2007,0
,,2006,0
,,2006,0
,,2007,0
,,2007,0
,,2007,0
,,2007,0
,,2006,0
,,2006,0
,,2006,0
,,2006,0
,,2007,0
,,2007,0
,,2006,0
,,2006,0
,,2007,0
,,2007,0
,,2019,0
,,2019,0
,,2007,0
,,2007,0
,,2006,0
,,2006,0
,,2007,0
,,2007,0
,,2007,0
,,2007,0
,,2009,0
,,2009,0
,,2007,0
,,2007,0
,,2009,0
,,2009,0
,,2006,0
,,2006,0
,,2005,0
,,2005,0
,,2005,0
,,2005,0
,,2009,0
,,2009,0
,,2009,0
,,2009,0
,,2009,0
,,2009,0
,,2007,0
,,2007,0
,,2009,0
,,2009,0
,,2009,0
,,2009,0
,,2009,0
,,2009,0
,,2007,0
,,2007,0
,,2009,0
,,2009,0
,,2007,0
,,2007,0
,,2009,0
,,2009,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2007,0
,,2007,0
,,2008,0
,,2008,0
,,2007,0
,,2007,0
,,2006,0
,,2006,0
,,2007,0
,,2007,0
,,2006,0
,,2006,0
,,2008,0
,,2008,0
,,2007,0
,,2007,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2007,0
,,2007,0
,,2003,0
,,2003,0
,,2007,0
,,2007,0
,,2010,0
,,2010,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2008,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2007,0
,,2007,0
,,2005,0
,,2005,0
,,2007,0
,,2007,0
,,2007,0
,,2007,0
,,2007,0
,,2007,0
,,2007,0
,,2007,0
,,2007,0
,,2007,0
,,2004,0
,,2004,0
,,2007,0
,,2007,0
,,2005,0
,,2005,0
,,2010,0
,,2010,0
,,2010,0
,,2010,0
,,2010,0
,,2010,0
,,2010,0
,,2010,0
,,2010,0
,,2010,0
,,2010,0
,,2010,0
,,2010,0
,,2010,0
,,2008,0
,,2008,0
,,2009,0
,,2009,0
,,2010,0
,,2010,0
,,2003,0
,,2003,0
,,2010,0
,,2010,0
,,2010,0
,,2010,0
,,2003,0
,,2003,0
,,2010,0
,,2010,0
,,2009,0
,,2009,0
,,2010,0
,,2010,0
,,2009,0
,,2009,0
,,2009,0
,,2009,0
,,2003,0
,,2003,0
,,2009,0
,,2009,0
,,2008,0
,,2008,0
,,2003,0
,,2003,0
,,2003,0
,,2003,0
,,2005,0
,,2005,0
,,2012,0
,,2007,0
,,2007,0
