Latitude_Degrees_regrowth,Longitude_Degrees_regrowth,Habitat_Type_regrowth,Turbidity_regrowth,Unnamed: 4,Date_Year_regrowth,Percent_Hard_Coral_Cover_regrowth,Percent_Macroalgal_Cover_regrowth,ClimSST_regrowth,Temperature_Mean_regrowth,Temperature_Minimum_regrowth,Wispeed_regrowth,SSTA_regrowth,SSTA_DHW_regrowth,Latitude_Degrees_bleaching,Longitude_Degrees_bleaching,Turbidity_bleaching,Percent_Cover_bleaching,Date_Year_bleaching,Bleaching_Level,Percent_Bleaching,ClimSST_bleaching,Temperature_Kelvin_bleaching,Wispeed_bleaching,SSTA_bleaching,SSTA_DHW_bleaching,Regrowth_Rate,Resilience_Status
-18.41352778,178.0646111,Back Reef Slope,0.05,,2009,,,,,,,,,6.85,99.5667,0.1459,,2010,,90.0,303.69,305.49,3.0,1.43,16.65,0.0,Non-Resilient
-18.41352778,178.0646111,Back Reef Slope,0.05,,2009,7.01,10.61,,,,,,,17.734,-64.895,0.0307,,2005,,90.0,301.93,303.36,3.0,1.47,12.68,-8.246073298429312,Non-Resilient
-18.41352778,178.0646111,Back Reef Slope,0.05,,2009,,,,,,,,,17.774,-64.814,0.0352,,2005,,90.0,262.15,301.62,9.0,0.24,9.84,0.0,Non-Resilient
-18.41352778,178.0646111,Back Reef Slope,0.05,,2013,49.3,,302.06,301.94,297.76,9.0,0.3,0.0,17.764,-64.66,0.0443,,2005,,90.0,301.24,303.02,6.0,1.14,16.28,603.2810271041369,Non-Resilient
-18.41352778,178.0646111,Back Reef Slope,0.05,,2013,35.7,,302.1,301.97,298.3,9.0,-0.82,3.53,17.764,-64.66,0.0443,,2005,,90.0,301.24,303.02,6.0,1.14,16.28,-27.58620689655171,Non-Resilient
-18.41352778,178.0646111,Back Reef Slope,0.05,,2013,63.0,,302.1,301.97,298.3,9.0,-0.82,3.53,18.308,-64.722,0.0431,,2005,,90.2,301.7,303.26,4.0,1.54,14.63,76.47058823529412,Non-Resilient
-18.41352778,178.0646111,Back Reef Slope,0.05,,2013,49.7,,302.09,301.98,298.58,9.0,0.51,1.25,18.308,-64.722,0.0431,,2005,,90.2,301.7,303.26,4.0,1.54,14.63,-21.111111111111104,Non-Resilient
-18.41352778,178.0646111,Back Reef Slope,0.05,,2017,52.3,,302.08,301.91,298.47,6.0,0.51,4.49,18.314,-64.764,0.039,,2005,,90.5,301.16,303.01,6.0,1.19,16.47,5.231388329979869,Non-Resilient
-18.41352778,178.0646111,Back Reef Slope,0.05,,2017,1.0,,302.01,301.87,298.61,5.0,0.66,0.0,11.331,-60.554,0.1082,,2005,,90.9,300.06,300.95,6.0,-0.21,5.19,-98.08795411089865,Non-Resilient
-18.41352778,178.0646111,Back Reef Slope,0.05,,2017,40.0,,302.08,301.91,298.47,9.0,0.51,1.65,17.637,-64.862,0.0466,,2005,,91.0,301.3,302.0,6.0,0.06,8.92,3900.0,Non-Resilient
-18.41352778,178.0646111,Back Reef Slope,0.05,,2017,16.3,,302.07,301.92,298.29,9.0,-0.67,0.0,17.799,-64.618,0.0396,,2005,,91.5,301.19,302.12,6.0,0.29,11.61,-59.25,Non-Resilient
-18.41352778,178.0646111,Back Reef Slope,0.05,,2015,71.3,,302.07,301.92,298.29,6.0,0.56,1.07,17.824,-64.449,0.0359,,2005,,91.7,300.27,301.55,9.0,0.17,6.15,337.4233128834356,Non-Resilient
-18.41352778,178.0646111,Back Reef Slope,0.05,,2015,75.0,,302.06,301.92,298.78,6.0,-0.02,4.55,17.774,-64.814,0.0352,,2005,,91.7,262.15,301.62,9.0,0.24,9.84,5.189340813464249,Non-Resilient
-18.41352778,178.0646111,Back Reef Slope,0.05,,2015,7.3,,301.99,301.88,298.77,5.0,0.77,0.0,18.281,-64.946,0.0351,,2005,,91.7,301.22,301.45,6.0,-0.41,12.49,-90.26666666666668,Non-Resilient
-18.41352778,178.0646111,Back Reef Slope,0.05,,2015,13.0,,301.93,301.88,298.77,3.0,0.89,0.0,18.35,-64.67,0.0435,,2005,,91.8,300.07,301.34,9.0,0.15,9.96,78.08219178082192,Non-Resilient
-18.41352778,178.0646111,Back Reef Slope,0.05,,2011,53.3,,302.02,301.86,298.76,5.0,0.58,0.0,18.473,-77.414,0.0277,,2005,,92.0,302.27,303.7,3.0,1.25,8.16,309.99999999999994,Non-Resilient
-18.41352778,178.0646111,Back Reef Slope,0.05,,2011,71.0,,301.91,301.86,298.76,3.0,0.58,0.0,18.348,-64.669,0.0434,,2006,,92.0,299.74,299.22,4.0,0.07,0.0,33.208255159474675,Non-Resilient
-18.41352778,178.0646111,Back Reef Slope,0.05,,2011,17.7,,301.98,301.87,298.32,4.0,1.08,9.23,18.341,-65.082,0.0501,,2005,,92.0,301.24,301.45,6.0,-0.44,12.9,-75.07042253521126,Non-Resilient
-18.41352778,178.0646111,Back Reef Slope,0.05,,2011,44.7,,301.98,301.87,298.32,5.0,0.66,0.0,24.836,-80.728,0.1836,,2005,,92.0,300.55,303.02,7.0,0.58,4.91,152.54237288135596,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2009,7.7,,301.98,301.87,298.32,4.0,1.08,9.23,18.386,-65.627,0.0703,,2005,,92.0,300.16,301.17,10.0,-0.14,11.74,-82.77404921700224,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2009,17.3,,301.98,301.87,298.32,9.0,-0.27,1.37,18.295,-64.868,0.0395,,2005,,92.1,262.15,302.14,6.0,0.26,11.94,124.67532467532467,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2009,34.0,,301.86,301.87,298.32,3.0,0.8,2.67,23.79,-76.138,0.1804,,2005,,92.2,299.89,301.78,6.0,0.45,4.61,96.53179190751445,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2009,50.7,,301.95,301.88,297.8,6.0,0.53,2.52,24.47,124.19,0.0355,,2007,,92.5,301.06,301.22,8.0,-0.8,12.42,49.117647058823536,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2013,8.0,,301.95,301.88,297.8,5.0,0.58,0.0,18.314,-64.764,0.039,,2005,,92.6,301.16,303.01,6.0,1.19,16.47,-84.22090729783037,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2013,19.0,,301.95,301.88,297.8,9.0,-0.18,0.0,11.284,-60.699,0.0812,,2005,,92.9,262.15,303.58,6.0,1.65,8.66,137.5,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2013,37.7,,301.84,301.88,297.8,3.0,0.88,2.42,15.262,-61.264,0.0323,,2005,,93.0,262.15,301.37,7.0,0.11,7.96,98.42105263157896,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2013,83.3,,301.95,301.88,297.8,6.0,0.53,2.52,17.774,-64.814,0.0352,,2005,,93.0,262.15,302.7,6.0,0.8,12.24,120.95490716180367,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2017,12.3,,301.95,301.88,297.8,4.0,0.89,8.65,17.785,-64.759,0.0462,,2005,,93.0,262.15,302.8,6.0,0.92,15.89,-85.23409363745498,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2017,36.3,,301.98,301.89,297.67,4.0,1.01,7.31,18.326,-65.581,0.0623,,2005,,93.0,301.91,303.62,4.0,1.58,15.03,195.12195121951214,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2017,7.0,,301.97,301.82,298.42,5.0,0.26,0.0,18.331,-65.333,0.0503,,2005,,93.0,301.78,303.09,4.0,1.31,11.81,-80.71625344352617,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2017,18.3,,301.87,301.82,298.42,3.0,0.8,1.01,18.295,-64.868,0.0395,,2005,,93.2,262.15,302.14,6.0,0.26,11.94,161.42857142857144,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2004,70.3,,301.98,301.84,298.37,5.0,0.39,0.0,18.358,-65.033,0.0499,,2005,,93.6,301.86,303.13,4.0,1.27,11.94,284.1530054644808,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2004,36.7,,301.88,301.84,298.37,3.0,0.93,1.08,17.774,-64.814,0.0352,,2005,,93.8,262.15,302.7,6.0,0.8,12.24,-47.795163584637265,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2004,20.7,,301.98,301.84,298.37,4.0,1.58,6.43,18.295,-64.832,0.0415,,2005,,93.8,301.2,301.44,6.0,-0.42,11.29,-43.59673024523162,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2004,76.0,,301.94,301.85,298.67,6.0,0.41,2.87,15.285,-62.274,0.0365,,2005,,93.9,300.58,301.42,7.0,-0.22,11.88,267.1497584541063,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2005,21.0,,302.01,301.83,298.6,4.0,1.45,6.79,-23.16,150.92,0.1172,,2006,,94.0,297.97,298.32,11.0,-1.52,13.69,-72.36842105263158,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2005,44.7,,301.98,301.85,298.42,4.0,1.33,8.27,-23.16,150.92,0.1172,,2006,,94.0,297.97,298.32,11.0,-1.52,13.69,112.85714285714286,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2005,72.0,,301.97,301.84,297.91,6.0,0.43,1.55,17.774,-64.814,0.0352,,2005,,94.0,262.15,302.7,6.0,0.8,12.24,61.07382550335569,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2005,72.7,,301.93,301.83,298.73,6.0,0.45,4.19,17.774,-64.814,0.0352,,2005,,94.0,262.15,302.7,6.0,0.8,12.24,0.9722222222222188,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2004,25.3,,301.96,301.81,297.51,4.0,0.96,7.55,17.785,-64.759,0.0462,,2005,,94.0,262.15,302.8,6.0,0.92,15.89,-65.19944979367263,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2015,50.3,,301.98,301.84,298.48,5.0,0.8,1.07,18.353,-64.684,0.0435,,2006,,94.0,300.13,300.25,3.0,0.59,0.0,98.81422924901185,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2015,52.3,,301.86,301.84,298.48,3.0,0.69,2.41,15.354,-61.205,0.032,,2005,,94.2,301.21,302.47,7.0,0.69,19.62,3.976143141153088,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2015,35.0,,301.96,301.81,297.51,5.0,0.44,0.0,11.331,-60.553,0.1082,,2005,,94.4,300.06,300.95,6.0,-0.21,5.19,-33.07839388145315,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2015,56.7,,301.85,301.81,297.51,3.0,0.54,2.44,18.386,-64.485,0.0422,,2005,,95.0,301.7,302.97,4.0,1.25,14.53,62.000000000000014,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2004,22.0,,302.0,301.85,298.68,5.0,1.04,0.0,18.386,-64.485,0.0422,,2005,,95.0,301.07,302.95,6.0,1.21,15.74,-61.19929453262787,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2004,47.7,,301.88,301.85,298.68,3.0,0.59,2.39,18.357,-64.589,0.0499,,2005,,95.0,301.06,303.01,6.0,1.26,12.5,116.81818181818184,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2004,22.6,,301.99,301.81,298.29,9.0,0.82,0.0,18.441,-64.548,0.0483,,2005,,95.0,262.15,301.32,6.0,-0.43,10.49,-52.620545073375254,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2007,40.0,,301.9,301.78,298.22,6.0,0.84,1.58,10.6247,103.2906,0.0888,,2010,,95.0,302.59,305.98,3.0,2.42,11.03,76.99115044247786,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2007,15.7,,301.9,301.78,298.22,4.0,1.86,10.1,10.24,-75.62,0.1349,,2005,,95.0,302.23,302.76,2.0,0.24,6.34,-60.75000000000001,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2007,12.0,,301.9,301.78,298.22,9.0,0.99,0.0,18.472,-77.409,0.0277,,2006,,95.0,299.72,300.29,8.0,0.3,0.0,-23.566878980891715,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2007,18.7,,301.78,301.78,298.22,3.0,0.63,4.06,18.468,-77.389,0.0277,,2005,,95.0,302.28,303.72,3.0,1.27,8.2,55.833333333333336,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2011,40.7,,301.89,301.78,297.91,6.0,1.06,1.34,17.637,-63.255,0.0308,,2005,,95.0,301.25,303.25,6.0,1.31,9.85,117.64705882352943,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2011,15.3,,301.89,301.78,297.91,4.0,1.5,10.13,-10.037,150.834,0.0476,,1996,,95.0,302.48,302.17,3.0,-0.44,2.69,-62.4078624078624,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2011,25.2,7.4,299.33,300.18,296.76,8.0,0.68,0.0,14.861,122.223,0.1412,,2005,,95.0,302.31,302.25,7.0,-0.47,6.49,64.70588235294117,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2011,30.9,19.1,299.33,300.18,296.76,8.0,0.68,0.0,9.87,122.37,0.0479,,1998,,95.0,262.15,301.93,3.0,0.09,13.03,22.619047619047628,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2009,33.9,12.2,299.33,300.18,296.76,8.0,0.68,0.0,7.7833,98.7667,0.0755,,2010,,95.0,303.5,305.48,2.0,1.97,7.83,9.708737864077666,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2009,39.7,15.5,299.33,300.18,296.76,8.0,0.68,0.0,18.325,-65.332,0.0503,,2005,,95.0,301.8,303.29,4.0,1.46,14.69,17.10914454277288,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2009,33.3,22.9,299.42,300.18,296.76,8.0,0.85,0.0,18.279,-64.898,0.0348,,2005,,95.5,301.82,304.35,4.0,2.53,12.35,-16.12090680100757,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2009,27.5,20.3,299.42,300.18,296.76,8.0,0.85,0.0,15.144,-61.222,0.0334,,2005,,95.6,300.36,301.26,7.0,-0.09,7.23,-17.417417417417415,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2013,44.7,17.5,299.42,300.18,296.76,8.0,0.85,0.0,17.792,-64.61,0.0396,,2005,,95.6,301.18,302.12,6.0,0.28,9.31,62.54545454545455,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2013,33.6,23.4,299.42,300.18,296.76,8.0,0.85,0.0,18.374,-64.934,0.0473,,2005,,95.7,301.22,303.2,6.0,1.3,19.46,-24.83221476510067,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2013,31.3,7.1,299.5,300.18,296.76,10.0,0.7,3.99,25.511,-80.116,0.0502,,2005,,95.8,302.41,304.32,3.0,1.27,1.03,-6.845238095238093,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2013,55.0,8.0,299.5,300.18,296.76,10.0,0.7,3.99,15.262,-61.264,0.0323,,2005,,96.0,262.15,302.5,7.0,0.79,11.49,75.71884984025559,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2017,50.0,8.6,299.5,300.18,296.76,10.0,0.7,3.99,18.473,-77.412,0.0277,,2006,,96.0,299.72,300.29,8.0,0.3,0.0,-9.090909090909093,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2017,56.0,2.0,299.5,300.18,296.76,10.0,0.7,3.99,17.774,-64.814,0.0352,,2005,,96.0,262.15,302.7,6.0,0.8,12.24,12.00000000000001,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2017,41.2,16.5,299.5,300.18,296.76,10.0,-0.39,1.12,17.782,-64.604,0.0631,,2006,,96.0,299.78,299.11,5.0,-0.1,0.0,-26.428571428571423,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2017,25.0,8.8,299.5,300.18,296.76,10.0,-0.39,1.12,18.351,-64.679,0.0435,,2006,,96.0,300.13,300.25,3.0,0.59,0.0,-39.320388349514566,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2005,32.4,5.6,299.5,300.18,296.76,10.0,-0.39,1.12,18.351,-64.68,0.0435,,2005,,96.0,301.7,303.17,4.0,1.42,14.44,29.600000000000005,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2005,35.7,6.0,299.5,300.18,296.76,10.0,-0.39,1.12,17.785,-64.61,0.0631,,2005,,96.0,300.25,301.67,9.0,0.33,5.8,10.185185185185208,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2005,31.0,19.7,299.33,300.18,296.76,9.0,-0.28,5.04,18.295,-64.868,0.0395,,2005,,96.2,262.15,302.14,6.0,0.26,11.94,-13.165266106442585,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2005,36.7,19.2,299.33,300.18,296.76,9.0,-0.28,5.04,17.793,-64.628,0.0372,,2005,,96.2,301.19,302.12,6.0,0.29,11.61,18.387096774193566,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2004,24.5,20.8,299.33,300.18,296.76,9.0,-0.28,5.04,-23.188,150.91,0.1994,,2006,,96.5,297.91,299.11,11.0,-0.7,15.22,-33.2425068119891,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2004,38.6,6.0,299.33,300.18,296.76,9.0,-0.28,5.04,18.314,-64.764,0.039,,2005,,96.7,301.16,303.01,6.0,1.19,16.47,57.55102040816327,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2004,54.4,0.0,299.33,300.18,296.76,8.0,0.68,0.0,-17.333,179.0,0.0365,,2000,,97.0,300.5,301.37,5.0,0.18,0.0,40.93264248704662,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2004,37.4,1.5,299.33,300.18,296.76,8.0,0.68,0.0,8.1065,98.2995,0.0735,,2010,,97.0,262.15,305.85,3.0,2.58,18.73,-31.25,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2015,49.4,0.0,299.33,300.18,296.76,8.0,0.68,0.0,11.187,-60.83,0.0928,,2005,,97.0,300.33,300.17,6.0,-1.15,1.04,32.085561497326196,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2015,29.9,0.0,299.33,300.18,296.76,8.0,0.68,0.0,17.637,-64.862,0.0466,,2005,,97.0,301.3,302.0,6.0,0.06,8.92,-39.473684210526315,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2015,37.5,15.0,299.42,300.18,296.76,8.0,0.85,0.0,18.31,-64.72,0.0431,,2005,,97.0,301.7,303.26,4.0,1.54,14.63,25.4180602006689,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2015,54.2,16.0,299.42,300.18,296.76,8.0,0.85,0.0,-19.03,146.6,0.1472,,1998,,97.02,300.72,302.98,5.0,1.15,6.19,44.53333333333334,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2004,29.1,21.8,299.42,300.18,296.76,8.0,0.85,0.0,18.433,-64.5167,0.0466,,2005,,97.5,301.65,302.97,4.0,1.32,5.99,-46.309963099631005,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2004,36.6,26.8,299.42,300.18,296.76,8.0,0.85,0.0,17.623,-63.22,0.0327,,2005,,97.5,301.23,303.26,6.0,1.37,10.66,25.773195876288657,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2004,34.3,2.4,299.5,300.18,296.76,10.0,0.7,3.99,15.262,-61.264,0.0323,,2005,,98.0,262.15,301.37,7.0,0.11,7.96,-6.284153005464487,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2004,42.7,2.7,299.5,300.18,296.76,10.0,0.7,3.99,18.465,-77.357,0.0291,,2005,,98.0,299.92,300.75,6.0,0.05,4.63,24.489795918367374,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2007,55.7,0.0,299.5,300.18,296.76,10.0,0.7,3.99,18.471,-77.383,0.0277,,2005,,98.0,299.93,301.01,6.0,0.31,1.13,30.44496487119437,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2007,41.6,0.8,299.5,300.18,296.76,10.0,0.7,3.99,17.624,-63.258,0.0344,,2005,,98.0,301.25,303.25,6.0,1.31,9.85,-25.31418312387792,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2007,71.0,1.8,299.33,300.18,296.76,8.0,0.66,3.19,18.358,-65.033,0.0499,,2005,,98.0,301.23,301.95,6.0,0.05,13.25,70.67307692307692,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2007,48.5,1.0,299.33,300.18,296.76,8.0,0.66,3.19,18.378,-67.485,0.0299,,2005,,98.3,299.54,300.25,6.0,-0.22,0.0,-31.690140845070424,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2011,37.6,1.9,299.33,300.18,296.76,8.0,0.66,3.19,18.358,-65.033,0.0499,,2005,,98.4,301.86,303.13,4.0,1.27,11.94,-22.47422680412371,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2011,45.3,2.3,299.33,300.18,296.76,8.0,0.66,3.19,-10.237,150.698,0.0447,,1996,,98.5,302.47,303.05,3.0,0.44,5.15,20.478723404255316,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2011,58.0,0.0,299.33,300.18,296.76,6.0,0.98,6.78,18.073,-67.942,0.0303,,2005,,98.5,299.47,300.67,6.0,0.27,1.0,28.03532008830023,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2011,48.0,0.0,299.33,300.18,296.76,6.0,0.98,6.78,17.763,-64.578,0.0424,,2005,,98.8,301.22,301.86,6.0,0.01,10.41,-17.24137931034483,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2011,43.6,0.0,299.33,300.18,296.76,6.0,0.98,6.78,18.472,-77.409,0.0277,,2005,,99.0,299.9,300.86,6.0,0.17,0.0,-9.166666666666668,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2011,54.1,0.8,299.33,300.18,296.76,6.0,0.98,6.78,26.1167,-115.2833,0.0385,,2008,,99.0,291.2,290.1,6.0,-0.71,0.0,24.082568807339456,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2013,46.8,4.6,300.77,300.18,296.76,7.0,-0.85,0.0,26.1167,-115.2833,0.0385,,2008,,99.0,295.59,294.68,5.0,0.92,1.2,-13.49353049907579,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2013,35.9,10.7,299.5,300.18,296.76,10.0,-0.39,1.12,9.55,-78.8667,0.0987,,1983,,99.0,301.38,302.57,2.0,1.2,4.41,-23.290598290598286,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2013,26.8,12.2,299.5,300.18,296.76,10.0,-0.39,1.12,17.734,-64.895,0.0307,,2005,,99.0,301.93,303.36,3.0,1.47,12.68,-25.348189415041777,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2013,49.3,7.0,299.5,300.18,296.76,10.0,-0.39,1.12,-11.22,132.23,0.1633,,2003,,100.0,262.15,303.98,5.0,1.1,12.33,83.955223880597,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2009,38.2,7.3,299.5,300.18,296.76,10.0,-0.39,1.12,-11.22,132.23,0.1633,,2002,,100.0,262.15,303.08,3.0,-0.23,1.44,-22.515212981744416,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2009,35.9,4.6,300.77,300.18,296.76,7.0,-0.85,0.0,-23.22,150.96,0.1235,,2006,,100.0,297.91,299.21,11.0,-0.62,11.07,-6.020942408376973,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2009,30.6,2.7,300.77,300.18,296.76,7.0,-0.85,0.0,26.076,50.767,0.2093,,1996,,100.0,303.96,305.37,4.0,-0.33,22.45,-14.763231197771576,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2009,36.5,4.0,300.77,300.18,296.76,7.0,-0.85,0.0,26.077,50.762,0.2093,,1996,,100.0,303.96,305.37,4.0,-0.33,22.45,19.281045751633986,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2017,44.2,0.0,299.42,300.18,296.76,8.0,-0.1,0.0,26.127,50.679,0.1794,,1996,,100.0,303.97,305.61,4.0,-0.02,21.0,21.095890410958916,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2017,46.6,0.0,299.42,300.18,296.76,8.0,-0.1,0.0,25.988,50.884,0.2677,,1996,,100.0,303.94,305.32,4.0,-0.42,21.23,5.429864253393668,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2017,26.1,3.4,299.42,300.18,296.76,8.0,-0.1,0.0,26.04,50.894,0.189,,1996,,100.0,303.98,305.4,4.0,-0.35,19.01,-43.99141630901288,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2017,50.0,4.1,299.42,300.18,296.76,8.0,-0.1,0.0,26.275,50.94,0.1561,,1996,,100.0,300.4,302.85,3.0,-0.29,17.62,91.57088122605363,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2015,36.5,16.7,299.33,300.18,296.76,9.0,-0.28,5.04,16.749,-87.786,0.0373,,2005,,100.0,301.08,300.94,9.0,-1.11,5.11,-27.0,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2015,34.4,15.6,299.33,300.18,296.76,9.0,-0.28,5.04,10.25,-75.63,0.1002,,2005,,100.0,302.45,304.34,1.0,1.68,1.72,-5.753424657534245,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2015,49.5,12.9,299.33,300.18,296.76,9.0,-0.28,5.04,-18.1819,178.4909,0.0801,,2000,,100.0,262.15,,5.0,,,43.89534883720931,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2015,34.9,22.5,299.33,300.18,296.76,9.0,-0.28,5.04,18.479,-77.45,0.0283,,2005,,100.0,262.15,300.77,6.0,0.08,0.96,-29.494949494949495,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2011,38.8,21.9,299.28,300.1,296.73,8.0,0.72,0.0,18.468,-77.389,0.0277,,2005,,100.0,299.93,301.01,6.0,0.31,1.13,11.174785100286533,Non-Resilient
-18.40783333,178.0895,Sheltered Reef Slope,0.05,,2011,36.6,18.3,299.28,300.1,296.73,8.0,0.72,0.0,18.454,-77.972,0.0333,,2005,,100.0,262.15,300.63,6.0,-0.04,0.0,-5.670103092783496,Non-Resilient
-18.40627778,178.1091111,Terrestrial Reef Flat,0.05,,2013,41.3,11.6,299.28,300.1,296.73,8.0,0.72,0.0,26.44,127.774,0.0341,,1998,,100.0,300.12,302.2,7.0,1.05,11.38,12.841530054644789,Non-Resilient
